City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather
523,Kloulklubed,PW,2021-10-09 20:45:37,7.0419,134.2556,73.9,78,79,22.19,heavy intensity rain
524,Sambava,MG,2021-10-09 20:45:37,-14.2667,50.1667,70.93,76,19,12.26,few clouds
525,Ngunguru,NZ,2021-10-09 20:45:37,-35.6167,174.5,60.17,71,92,11.74,overcast clouds
526,Muli,MV,2021-10-09 20:45:38,2.9167,73.5667,83.07,76,100,13.47,overcast clouds
527,Chapais,CA,2021-10-09 20:45:38,49.7834,-74.8492,65.98,65,61,10.8,broken clouds
528,Noumea,NC,2021-10-09 20:45:39,-22.2763,166.4572,73.0,99,22,11.99,few clouds
529,Antigonish,CA,2021-10-09 20:45:39,45.6169,-61.9986,54.14,70,13,1.01,few clouds
530,Gonbad-E Qabus,IR,2021-10-09 20:45:39,37.25,55.1672,56.62,51,10,2.26,clear sky
531,Barao De Melgaco,BR,2021-10-09 20:45:40,-16.1944,-55.9675,97.32,31,96,4.63,overcast clouds
532,Humen,CN,2021-10-09 20:45:41,22.819,113.6731,79.92,83,99,12.5,light rain
533,Banjar,ID,2021-10-09 20:45:41,-8.19,114.9675,78.66,86,89,6.93,overcast clouds
534,Touros,BR,2021-10-09 20:44:56,-5.1989,-35.4608,83.3,78,56,16.44,broken clouds
535,Longhua,CN,2021-10-09 20:45:42,23.6137,114.1919,74.53,95,100,3.29,overcast clouds
536,Chulym,RU,2021-10-09 20:45:42,55.0997,80.9572,38.03,91,100,6.51,overcast clouds
537,Gat,IL,2021-10-09 20:45:42,31.61,34.7642,74.8,69,0,5.79,clear sky
538,Obo,CF,2021-10-09 20:45:43,5.3998,26.4869,70.75,95,100,1.3,light rain
539,Pangnirtung,CA,2021-10-09 20:44:29,66.1451,-65.7125,32.9,91,77,2.55,broken clouds
540,Sri Aman,MY,2021-10-09 20:45:43,1.2376,111.4621,78.85,94,78,0.0,light rain
541,Broken Hill,AU,2021-10-09 20:45:44,-31.95,141.4333,55.11,94,90,16.11,light rain
542,Antofagasta,CL,2021-10-09 20:45:44,-23.65,-70.4,60.08,67,4,10.65,clear sky
543,Flinders,AU,2021-10-09 20:45:44,-34.5833,150.8552,64.38,81,67,1.01,broken clouds
544,Cockburn Town,TC,2021-10-09 20:45:45,21.4612,-71.1419,85.96,66,40,8.05,scattered clouds
545,Macomer,IT,2021-10-09 20:45:46,40.262,8.7699,54.43,89,6,7.9,clear sky
546,Dhidhdhoo,MV,2021-10-09 20:43:49,6.8833,73.1,82.45,80,44,16.55,scattered clouds
547,Pemberton,CA,2021-10-09 20:45:47,50.3164,-122.8027,47.89,99,100,5.57,overcast clouds
548,Susuman,RU,2021-10-09 20:45:47,62.7833,148.1667,3.27,98,88,2.06,overcast clouds
549,Stawell,AU,2021-10-09 20:45:48,-37.05,142.7667,40.01,92,94,5.57,overcast clouds
550,Rusape,ZW,2021-10-09 20:45:48,-18.5278,32.1284,67.73,46,10,5.08,clear sky
551,Manacapuru,BR,2021-10-09 20:45:48,-3.2997,-60.6206,84.78,65,79,1.74,broken clouds
552,Korla,CN,2021-10-09 20:45:49,41.7597,86.1469,45.01,45,5,2.42,clear sky
553,Sabang,ID,2021-10-09 20:45:49,5.8933,95.3214,82.27,78,86,21.34,overcast clouds
554,Vung Tau,VN,2021-10-09 20:45:50,10.346,107.0843,78.93,89,100,14.83,overcast clouds
555,Okhotsk,RU,2021-10-09 20:43:41,59.3833,143.3,24.19,78,6,10.54,clear sky
556,Wer,IN,2021-10-09 20:45:50,27.0,77.1667,81.12,39,0,3.06,clear sky
557,Woodward,US,2021-10-09 20:45:50,36.4337,-99.3904,101.43,20,1,20.71,clear sky
558,Muisne,EC,2021-10-09 20:45:51,0.6,-80.0333,78.91,79,88,7.16,overcast clouds
559,Sanmenxia,CN,2021-10-09 20:45:51,34.7747,111.1814,51.75,77,89,12.37,light rain
560,Maneadero,MX,2021-10-09 20:45:52,31.7167,-116.5667,77.18,71,46,4.0,scattered clouds
561,Nawa,IN,2021-10-09 20:45:52,27.0167,75.0,81.28,45,0,5.57,clear sky
562,Marzuq,YE,2021-10-09 20:45:53,14.4,46.4667,76.57,64,32,1.14,scattered clouds
563,Maridi,SS,2021-10-09 20:45:53,4.9158,29.4742,69.48,91,98,2.98,light rain
564,Sangmelima,CM,2021-10-09 20:45:53,2.9333,11.9833,69.28,99,100,3.04,light rain
565,Bay Saint Louis,US,2021-10-09 20:45:54,30.3088,-89.33,88.32,51,1,0.0,clear sky
566,Sanchor,IN,2021-10-09 20:45:54,24.7553,71.7722,83.82,69,4,9.06,clear sky
567,Staraya Mayna,RU,2021-10-09 20:45:54,54.6,48.95,39.31,68,33,6.04,scattered clouds
568,Pemangkat,ID,2021-10-09 20:45:55,1.1667,108.9667,79.0,88,85,8.46,overcast clouds
569,Caloundra,AU,2021-10-09 20:45:55,-26.8,153.1333,71.44,83,20,3.0,few clouds
570,Afsin,TR,2021-10-09 20:45:55,38.2477,36.914,55.85,28,0,3.13,clear sky
571,Faya,SA,2021-10-09 20:44:06,18.3851,42.4509,68.11,44,8,10.33,clear sky
572,Pacific Grove,US,2021-10-09 20:43:38,36.6177,-121.9166,76.59,47,1,7.0,clear sky
573,Ossora,RU,2021-10-09 20:45:56,59.2353,163.0719,32.72,58,29,3.69,scattered clouds
574,Mosetse,BW,2021-10-09 20:45:57,-20.75,26.65,83.68,24,34,4.56,scattered clouds
575,Ibra,OM,2021-10-09 20:45:57,22.6906,58.5334,81.54,48,3,2.62,clear sky
576,San Cristobal,VE,2021-10-09 20:44:38,7.7669,-72.225,80.78,62,64,3.33,broken clouds
577,Haines Junction,CA,2021-10-09 20:45:23,60.7522,-137.5108,39.15,70,100,2.3,overcast clouds
578,Monroe,US,2021-10-09 20:44:59,43.1501,-77.6831,68.59,81,90,13.8,overcast clouds
579,Raudeberg,NO,2021-10-09 20:42:16,61.9875,5.1352,56.19,90,100,10.0,light rain
580,Twentynine Palms,US,2021-10-09 20:41:37,34.1356,-116.0542,77.32,24,0,1.01,clear sky
581,Angoche,MZ,2021-10-09 20:45:58,-16.2325,39.9086,74.57,73,0,12.15,clear sky
582,Canon City,US,2021-10-09 20:45:59,38.441,-105.2424,78.1,22,40,1.99,scattered clouds
583,Millau,FR,2021-10-09 20:45:59,44.0833,2.9167,55.53,96,0,1.63,clear sky
584,Davila,PH,2021-10-09 20:45:59,18.4726,120.5763,80.76,84,100,13.38,overcast clouds
585,Usinsk,RU,2021-10-09 20:46:00,65.9939,57.5281,28.92,85,16,9.69,few clouds
586,Aswan,EG,2021-10-09 20:46:00,24.0934,32.907,90.7,23,0,11.5,clear sky
587,Harper,LR,2021-10-09 20:43:44,4.375,-7.7169,76.91,89,38,7.02,scattered clouds
588,Itoman,JP,2021-10-09 20:44:01,26.1247,127.6694,82.42,78,40,11.5,scattered clouds
589,Rudbar,AF,2021-10-09 20:46:01,30.15,62.6,59.58,28,0,14.36,clear sky
590,Xining,CN,2021-10-09 20:46:01,36.6167,101.7667,34.32,78,100,1.54,overcast clouds
591,Moron,AR,2021-10-09 20:46:02,-34.6534,-58.6198,69.03,61,0,5.01,clear sky
592,Shieli,KZ,2021-10-09 20:41:15,44.1667,66.75,47.35,39,100,6.53,overcast clouds
593,Traverse City,US,2021-10-09 20:42:21,44.7631,-85.6206,73.47,68,40,8.05,scattered clouds
594,Yenagoa,NG,2021-10-09 20:46:03,4.9247,6.2642,75.56,95,100,3.15,overcast clouds
595,Te Anau,NZ,2021-10-09 20:46:03,-45.4167,167.7167,50.25,66,51,2.19,moderate rain
596,Kemijarvi,FI,2021-10-09 20:46:03,66.7131,27.4306,41.05,98,100,6.2,overcast clouds
597,Sorong,ID,2021-10-09 20:46:04,-0.8833,131.25,78.26,91,80,8.03,broken clouds
598,Rafai,CF,2021-10-09 20:46:04,4.95,23.9167,70.21,98,100,3.06,moderate rain
599,Iracoubo,GF,2021-10-09 20:46:05,5.4802,-53.2011,82.38,76,100,11.05,overcast clouds
600,Bayan,CN,2021-10-09 20:46:05,46.0833,127.4,54.9,51,100,19.04,overcast clouds
601,Ellisras,ZA,2021-10-09 20:46:05,-23.6649,27.7443,78.21,27,2,6.15,clear sky
602,Sao Paulo De Olivenca,BR,2021-10-09 20:46:06,-3.3783,-68.8725,85.51,66,100,0.43,overcast clouds
603,Northam,GB,2021-10-09 20:46:06,51.0333,-4.2167,59.4,93,100,4.32,overcast clouds
604,Thio,NC,2021-10-09 20:46:07,-21.6167,166.2167,69.76,60,17,11.72,few clouds
605,Goderich,CA,2021-10-09 20:46:07,43.7501,-81.7165,71.2,83,19,5.75,few clouds
606,San Jeronimo,PE,2021-10-09 20:46:07,-11.9472,-75.2829,62.62,53,96,6.69,overcast clouds
607,Roald,NO,2021-10-09 20:46:08,62.5833,6.1333,61.16,82,75,14.97,light rain
608,Polovinnoye,RU,2021-10-09 20:46:08,54.7914,65.9864,41.9,73,77,7.96,broken clouds
609,Dudinka,RU,2021-10-09 20:43:51,69.4058,86.1778,22.39,87,94,14.25,overcast clouds
610,Aksu,CN,2021-10-09 20:46:09,41.1231,80.2644,45.23,30,23,3.6,few clouds
611,Gweru,ZW,2021-10-09 20:46:09,-19.45,29.8167,72.93,30,8,6.85,clear sky
612,Port-Gentil,GA,2021-10-09 20:46:10,-0.7193,8.7815,78.76,89,75,11.5,light rain
613,Jardim,BR,2021-10-09 20:46:10,-21.4803,-56.1381,76.08,91,88,7.0,overcast clouds
614,Langham,CA,2021-10-09 20:43:16,52.3668,-106.9679,65.01,31,58,12.53,broken clouds
615,Bagn,NO,2021-10-09 20:46:10,60.8225,9.5521,55.08,94,96,3.91,overcast clouds
616,Qui Nhon,VN,2021-10-09 20:46:11,13.7667,109.2333,78.39,82,99,3.0,overcast clouds
617,Grosseto,IT,2021-10-09 20:46:11,42.8333,11.25,59.81,72,20,14.97,few clouds
618,Ransang,PH,2021-10-09 20:46:12,8.9603,117.5828,80.33,81,100,7.2,moderate rain
619,Ligayan,PH,2021-10-09 20:46:12,4.6533,119.4706,82.89,76,92,5.97,heavy intensity rain
620,Palombara Sabina,IT,2021-10-09 20:46:13,42.0667,12.768,59.68,65,81,4.32,broken clouds
621,Murray,US,2021-10-09 20:46:13,40.6669,-111.888,54.57,80,90,1.01,overcast clouds
622,Kargasok,RU,2021-10-09 20:43:17,59.0556,80.8572,35.31,88,100,9.71,overcast clouds
623,Mushie,CD,2021-10-09 20:46:14,-3.0167,16.9,74.25,95,88,3.83,overcast clouds
624,Hirna,ET,2021-10-09 20:46:14,9.2167,41.1,61.93,93,93,4.07,heavy intensity rain
625,Terrace Bay,CA,2021-10-09 20:46:14,48.7834,-87.1,61.3,95,97,7.11,overcast clouds
626,Okato,NZ,2021-10-09 20:46:15,-39.2,173.8833,55.42,72,19,2.86,few clouds
627,Sorland,NO,2021-10-09 20:41:51,67.667,12.6934,51.93,96,100,31.52,overcast clouds
628,Gondanglegi,ID,2021-10-09 20:46:15,-7.7479,112.0132,74.44,89,64,11.56,broken clouds
629,Sitka,US,2021-10-09 20:42:17,57.0531,-135.33,49.89,76,75,16.11,moderate rain
630,Martapura,ID,2021-10-09 20:46:16,-3.4167,114.85,75.29,100,100,2.3,overcast clouds
631,Bitung,ID,2021-10-09 20:46:16,1.4451,125.1824,77.85,83,100,7.25,light rain
632,Prieska,ZA,2021-10-09 20:46:17,-29.6641,22.7474,57.81,28,0,8.28,clear sky
633,Catemaco,MX,2021-10-09 20:46:17,18.4167,-95.1167,78.66,84,98,5.68,overcast clouds
634,Hamilton,US,2021-10-09 20:46:17,39.1834,-84.5333,82.65,61,40,1.99,scattered clouds
635,Hambantota,LK,2021-10-09 20:46:18,6.1241,81.1185,80.22,82,100,16.91,overcast clouds
636,Lipin Bor,RU,2021-10-09 20:46:18,60.2622,37.9763,46.09,95,100,8.48,overcast clouds
637,Yuancheng,CN,2021-10-09 20:46:19,36.652,107.7896,40.37,59,100,4.99,light rain
638,Vila,PT,2021-10-09 20:46:19,42.0304,-8.1588,59.32,84,100,4.12,overcast clouds
639,Acapulco,MX,2021-10-09 20:46:06,16.8634,-99.8901,87.62,74,75,4.61,broken clouds
640,Dondo,MZ,2021-10-09 20:46:19,-19.6094,34.7431,69.48,77,0,4.72,clear sky
641,Laurel,US,2021-10-09 20:46:20,39.0993,-76.8483,72.45,78,90,4.0,overcast clouds
642,Naze,JP,2021-10-09 20:46:20,28.3667,129.4833,77.04,74,51,20.27,broken clouds
643,Mazamet,FR,2021-10-09 20:46:21,43.49,2.373,59.09,83,0,1.14,clear sky
644,Murray Bridge,AU,2021-10-09 20:45:45,-35.1167,139.2667,50.45,62,100,6.38,overcast clouds
645,Noyabrsk,RU,2021-10-09 20:46:21,63.1994,75.4507,29.1,84,93,19.66,overcast clouds
646,Half Moon Bay,US,2021-10-09 20:46:22,37.4636,-122.4286,74.5,52,1,5.75,clear sky
647,Japura,ID,2021-10-09 20:46:22,-0.3167,102.35,75.34,96,62,0.87,broken clouds
648,Beringovskiy,RU,2021-10-09 20:46:22,63.05,179.3167,30.07,93,100,6.89,light snow
649,Marathon,US,2021-10-09 20:46:23,44.9,-89.7668,70.48,82,90,8.05,overcast clouds
650,Talcahuano,CL,2021-10-09 20:46:23,-36.7167,-73.1167,56.88,77,90,11.5,overcast clouds
651,Sioux Lookout,CA,2021-10-09 20:46:23,50.1001,-91.917,64.78,82,75,2.3,broken clouds
652,Varzelandia,BR,2021-10-09 20:46:24,-15.7014,-44.0275,83.55,37,68,5.55,broken clouds
653,Sola,VU,2021-10-09 20:46:24,-13.8833,167.55,78.55,83,36,21.65,scattered clouds
654,Nyurba,RU,2021-10-09 20:46:19,63.2842,118.3319,35.92,96,100,12.28,light rain
655,Prince George,CA,2021-10-09 20:41:50,53.9166,-122.753,48.25,74,75,17.27,broken clouds
656,Lalsk,RU,2021-10-09 20:46:25,60.7415,47.5862,41.14,94,100,3.42,overcast clouds
657,Tatawin,TN,2021-10-09 20:46:25,32.9297,10.4518,74.28,67,1,6.15,clear sky
658,Finschhafen,PG,2021-10-09 20:46:25,-6.6024,147.8681,78.31,86,100,8.43,overcast clouds
659,Teguldet,RU,2021-10-09 20:46:26,57.3064,88.1667,36.39,87,100,6.71,overcast clouds
660,Bar Harbor,US,2021-10-09 20:46:26,44.3876,-68.2039,58.33,67,1,4.0,clear sky
661,Natal,BR,2021-10-09 20:45:38,-5.795,-35.2094,83.05,69,40,17.27,scattered clouds
662,Zambrano,CO,2021-10-09 20:46:26,9.7472,-74.8153,88.92,62,37,4.05,scattered clouds
663,Tyn Nad Vltavou,CZ,2021-10-09 20:46:27,49.2234,14.4206,44.44,75,0,7.0,clear sky
664,Brandon,US,2021-10-09 20:46:27,27.9378,-82.2859,89.69,57,1,3.0,clear sky
665,Udachnyy,RU,2021-10-09 20:46:28,66.4167,112.4,33.48,99,100,9.37,overcast clouds
666,Burnie,AU,2021-10-09 20:46:28,-41.0667,145.9167,47.95,65,16,10.2,few clouds
667,Odweyne,SO,2021-10-09 20:46:28,9.4092,45.064,74.5,64,83,8.48,broken clouds
668,Sangar,RU,2021-10-09 20:46:29,63.9242,127.4739,29.48,97,100,10.11,snow
669,Portland,US,2021-10-09 20:45:12,45.5234,-122.6762,65.44,70,75,1.01,broken clouds
670,Bonthe,SL,2021-10-09 20:46:29,7.5264,-12.505,79.18,84,100,7.56,overcast clouds
671,Natitingou,BJ,2021-10-09 20:46:29,10.3042,1.3796,75.45,82,97,4.61,overcast clouds
672,Kaeo,NZ,2021-10-09 20:46:30,-35.1,173.7833,60.33,76,64,8.55,broken clouds
673,Plyussa,RU,2021-10-09 20:46:30,58.4308,29.3654,45.66,66,97,4.45,overcast clouds
674,Mtimbira,TZ,2021-10-09 20:46:30,-8.7833,36.35,74.61,61,7,3.31,clear sky
675,Remanso,BR,2021-10-09 20:46:31,-9.6179,-42.0831,87.4,34,97,10.13,overcast clouds
676,Dwarka,IN,2021-10-09 20:46:31,22.2394,68.9678,82.35,81,0,5.37,clear sky
677,Boguchany,RU,2021-10-09 20:46:31,58.3814,97.4531,36.52,77,82,14.36,broken clouds
678,Stokmarknes,NO,2021-10-09 20:46:32,68.5646,14.9108,49.5,95,100,7.67,light rain
679,Fraga,ES,2021-10-09 20:46:32,41.5229,0.3489,62.58,55,0,4.61,clear sky
680,Copalillo,MX,2021-10-09 20:46:33,18.0333,-99.1167,84.9,48,83,0.54,broken clouds
681,Boundiali,CI,2021-10-09 20:46:33,9.5217,-6.4869,77.77,74,69,2.86,broken clouds
682,Nakatunguru,TZ,2021-10-09 20:46:33,-2.1167,33.0667,74.53,76,99,18.01,overcast clouds
683,Culpeper,US,2021-10-09 20:46:34,38.5004,-77.9664,70.63,81,100,1.99,overcast clouds
684,Jieshi,CN,2021-10-09 20:46:34,22.8134,115.8257,78.94,79,86,19.22,overcast clouds
685,Along,IN,2021-10-09 20:42:24,28.1667,94.7667,69.69,98,41,2.19,scattered clouds
686,Bunia,CD,2021-10-09 20:46:35,1.5667,30.25,64.04,93,100,1.63,overcast clouds
687,Blythe,US,2021-10-09 20:46:35,33.6103,-114.5964,81.05,13,1,5.75,clear sky
688,Caravelas,BR,2021-10-09 20:43:10,-17.7125,-39.2481,73.04,76,100,9.15,overcast clouds
689,Tofield,CA,2021-10-09 20:46:36,53.3668,-112.6686,62.82,14,12,9.48,few clouds
690,Nhulunbuy,AU,2021-10-09 20:46:36,-12.2333,136.7667,77.61,83,70,3.44,broken clouds
691,Komatipoort,ZA,2021-10-09 20:46:37,-25.4332,31.9548,72.05,70,48,18.03,scattered clouds
692,Roswell,US,2021-10-09 20:46:37,34.0232,-84.3616,82.85,63,75,3.44,broken clouds
693,Tabou,CI,2021-10-09 20:44:23,4.423,-7.3528,76.69,90,34,7.14,scattered clouds
694,Macheta,CO,2021-10-09 20:46:37,5.0815,-73.6076,65.37,77,85,4.38,overcast clouds
695,Sao Joao Da Barra,BR,2021-10-09 20:46:38,-21.6403,-41.0511,71.69,79,100,9.51,overcast clouds
696,Buraydah,SA,2021-10-09 20:42:07,26.326,43.975,84.65,16,0,8.81,clear sky
697,Belyy Yar,RU,2021-10-09 20:44:11,53.6039,91.3903,44.49,61,0,8.95,clear sky
698,Aden,YE,2021-10-09 20:46:38,12.7794,45.0367,85.53,75,89,11.95,overcast clouds
699,Sibolga,ID,2021-10-09 20:43:55,1.7427,98.7792,77.23,90,95,1.81,overcast clouds
700,Veshenskaya,RU,2021-10-09 20:46:39,49.6303,41.7334,45.01,56,100,6.53,overcast clouds
701,Suzhou,CN,2021-10-09 20:44:30,31.3114,120.6181,78.67,95,0,4.36,clear sky
702,Husavik,IS,2021-10-09 20:46:39,66.0449,-17.3389,40.91,97,100,10.25,overcast clouds
703,Comodoro Rivadavia,AR,2021-10-09 20:45:02,-45.8667,-67.5,69.66,37,0,13.8,clear sky
704,Tandalti,SD,2021-10-09 20:46:40,13.0167,31.8667,91.56,26,50,8.52,scattered clouds
705,Fonte Boa,BR,2021-10-09 20:46:40,-2.4959,-66.2662,83.48,73,93,2.59,overcast clouds
706,Raseiniai,LT,2021-10-09 20:46:41,55.3736,23.1217,39.65,66,93,2.86,overcast clouds
707,Tibati,CM,2021-10-09 20:46:41,6.4667,12.6333,68.59,96,100,1.39,light rain
708,Anadyr,RU,2021-10-09 20:46:41,64.75,177.4833,27.1,92,40,1.99,light snow
